2163 Leightonfield
2163 Villawood
2164 Horsley Park
2164 Smithfield
2164 Wallgrove
2164 Wetherill Park
2165 Fairfield
2165 Fairfield East
2165 Fairfield Heights
2165 Fairvale
2166 Cabramatta
2166 Canley Heights
2166 Canley Vale
2166 Lansvale
2167 Glenfield
2168 Ashcroft
2168 Busby
2168 Cartwright
2168 Heckenberg
2168 Hinchinbrook
2168 Miller
2168 Sadleir
2170 Casula
2170 Chipping Norton
2170 Cross Roads
2170 Hammondville
2170 Liverpool
2170 Lurnea
2170 Milperra Bridge
2170 Moorebank
2170 Mount Pritchard
2170 Prestons
2170 Warwick Farm
2171 Austral
2171 Badgerys Creek
2171 Bringelly
2171 Catherine Field
2171 Cecil Park
2171 Hammondville East
2171 Hoxton Park
2171 Kemps Creek
2171 Leppington
2171 Pleasure Point
2171 Rossmore
2171 Sandy Point
2171 Voyager Point
2171 West Hoxton
2173 Holsworthy Milpo
2174 Ingleburn Milpo
2176 Abbotsbury
2176 Bossley Park
2176 Edensor Park
2176 Greenfield Park
2176 Prairiewood
2176 St Johns Park
2176 Wakeley
2177 Bonnyrigg
2190 Bankstown East
2190 Chullora
2190 Greenacre
2191 Belfield
2192 Belmore
2193 Ashbury
2193 Canterbury
2193 Hurlstone Park
2194 Campsie
2195 Lakemba
2195 Mccallums Hill
2195 Wiley Park
2196 Punchbowl
2196 Roselands
2197 Bass Hill
2198 Georges Hall
2199 Yagoona
2200 Bankstown
2200 Condell Park
2200 Manahan
2200 Mount Lewis
2203 Dulwich Hill
2204 Marrickville
2205 Arncliffe
2205 Turrella
2206 Clemton Park
2206 Earlwood
2206 Undercliffe
2207 Bardwell Park
2207 Bexley
2208 Kingsgrove
2208 Kingsway West
2209 Beverly Hills
2209 Narwee
2210 Lugarno
2210 Peakhurst
2210 Riverwood
2211 Padstow
2212 Revesby
2213 East Hills
2213 Panania
2213 Picnic Point
2214 Milperra
2216 Banksia
2216 Brighton-Le-Sands
2216 Kyeemagh
2216 Rockdale
2217 Beverley Park
2217 Kogarah
2217 Monterey
2217 Ramsgate
2218 Allawah
2218 Carlton
2219 Dolls Point
2219 Sandringham
2219 Sans Souci
2220 Hurstville
2221 Blakehurst
2221 Carss Park
2221 Connells Point
2221 Kyle Bay
2221 South Hurstville
2222 Penshurst
2223 Mortdale
2223 Oatley
2224 Kangaroo Point
2224 Sylvania
2224 Sylvania Heights
2225 Oyster Bay
2226 Bonnet Bay
2226 Como
2226 Jannali
2227 Gymea
2228 Ewey Bay
2228 Miranda
2228 Yowie Bay
2229 Caringbah
2229 Dolans Bay
2229 Lilli Pilli
2229 Port Hacking
2229 Taren Point
2230 Bundeena
2230 Burraneer
2230 Cronulla
2230 Gunnamatta Bay
2230 Maianbar
2230 Woolooware
2231 Kurnell
2232 Audley
2232 Grays Point
2232 Kareela
2232 Kirrawee
2232 Loftus
2232 Sutherland
2232 Woronora
2233 Engadine
2233 Heathcote
2233 Yarrawarrah
2234 Alfords Point
2234 Bangor
2234 Illawong
2234 Lucas Heights
2234 Menai
2330 Mount Pleasant
2430 Lansdowne
2519 Mount Pleasant
2536 Lilli Pilli
2546 Beauty Point
2558 Eagle Vale
2558 Eschol Park
2558 Kearns
2559 Claymore
2560 Airds
2560 Bradbury
2560 Campbelltown
2560 Glen Alpine
2560 Leumeah
2560 Rosemeadow
2560 Ruse
2560 Wedderburn
2563 Menangle Park
2564 Macquarie Fields
2565 Denham Court
2565 Ingleburn
2566 Bow Bowing
2566 Minto
2566 Raby
2566 St Andrews
2567 Narellan
2568 Menangle
2570 Camden
2745 Luddenham
2745 Wallacia
2747 Cambridge Park
2747 Kingswood
2747 Llandilo
2747 Werrington
2748 Orchard Hills
2749 Castlereagh
2749 Cranebrook
2749 Mount Pleasant
2750 Emu Plains
2750 Penrith
2752 Warragamba
2753 Londonderry
2753 Richmond (5,560)
2756 Cattai
2756 Ebenezer
2756 Glossodia
2756 Mcgraths Hill
2756 Mulgrave
2756 Windsor
2757 Kurmond
2759 Erskine Park
2759 St Clair
2760 Colyton
2760 Dunheved
2760 Oxley Park
2760 St Marys
2761 Plumpton
2762 Schofields
2763 Quakers Hill
2765 Berkshire Park
2765 Box Hill
2765 Maraylya
2765 Marsden Park
2765 Nelson
2765 Oakville
2765 Riverstone
2765 Vineyard
2766 Eastern Creek
2766 Rooty Hill
2767 Doonside
2770 Bidwill
2770 Blackett
2770 Dharruk
2770 Emerton
2770 Hebersham
2770 Lethbridge Park
2770 Minchinbury
2770 Mount Druitt
2770 Shalvey
2770 Tregear
2770 Whalan
2770 Willmot
2773 Glenbrook
2779 Hazelbrook
